arm_id,canonical_id,stage,origin,activated_at,status,relation,contract_hash,contract_exact_group_size,economic_fingerprint,economic_family_size,dispatch_path,entry_family,exit_family,entry_fingerprint,exit_fingerprint,execution_fingerprint,revision_equivalence_group,frozen_buys,frozen_positions,frozen_tokens,delta_decisions,delta_opportunities,delta_buys,delta_buy_opportunities,contaminations,entry_detail,exit_detail,execution_detail
dex-successor-078-9eab102528bb48c4,canonical-9eab102528bb48c4,78,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,d1666b424662162a,2,0863753ce22522e6,2,main_snapshot_exact_family,flow_burst,postbuy_research,680e217d5159fac2,d00083d03630d3f8,0f7e88b93e951ca8,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""exact_entry_family"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""entry_match_mode"":""exact_entry_family""}}","{""dex_positive_trailing_drawdown"":0.35,""dex_research_delay_minutes"":1.0,""dex_research_min_buy_ratio"":0.55,""dex_research_min_volume_5m_usd"":1000.0,""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""postbuy_research"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
canonical-9fdcf1c1c121b928,canonical-9fdcf1c1c121b928,79,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,7c8fb78641cf1625,6,cf17fff932331f64,6,main_snapshot_exact_family,flow_burst,fast_escape,f6ccfc52d5200c2d,904fc369870dac70,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""fast_escape"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.2,""max_hold_minutes"":30.0,""take_profit"":[{""fraction_of_remaining"":1.0,""return"":0.8}],""trailing_activate_return"":0.25,""trailing_drawdown"":0.12}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-a0b46b71b30d8575,canonical-a0b46b71b30d8575,80,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,04051d5eaa1e33a4,1,4dc561d2284e818a,1,main_snapshot_exact_family,shadow_momentum,fixed_15m,2845c39ca9de84e4,e8e33260047f976b,9c77660c388d6fc6,,96,96,94,518,518,86,86,0,"{""dispatch"":{""entry_family"":""shadow_momentum"",""entry_gate"":""shadow_momentum"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""shadow_momentum"",""entry_gate"":""shadow_momentum""}}","{""exit_family"":""fixed_15m"",""exit_mode"":""fixed_15m"",""max_hold_minutes"":15.0,""revision_exit_kind"":""l0_loss_deterioration"",""revision_exit_policy"":{""maximum_frame_age_seconds"":30.0,""minimum_bad_frames"":2,""minimum_frame_span_seconds"":5.0,""minimum_hold_seconds"":60.0,""version"":""l0-loss-deterioration/v1""}}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-a6741f19300d52f1,canonical-a6741f19300d52f1,81,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,359c7093b68ea197,2,0351448396a01291,2,main_snapshot_exact_family,broad_launch,fast_escape,b32d3b36814d8cc7,94124749bcc8193e,9c77660c388d6fc6,,104,104,103,1211,1211,87,87,0,"{""dispatch"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""broad_launch"",""entry_filter"":{""min_m5_trades"":3,""min_m5_volume_usd"":200.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""fast_escape"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.2,""max_hold_minutes"":30.0,""take_profit"":[{""fraction_of_remaining"":1.0,""return"":0.8}],""trailing_activate_return"":0.25,""trailing_drawdown"":0.12}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-a7ca496301c23662,canonical-a7ca496301c23662,82,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,a7ca496301c23662,1,8117498bbe68c7f8,2,main_snapshot_exact_family,flow_burst,balanced_harvest,09e87a237979d7b9,60d7197d86ab1e72,9c77660c388d6fc6,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""balanced_harvest"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-aa3ecee6b712fc53,canonical-aa3ecee6b712fc53,83,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,aa3ecee6b712fc53,1,4003ab6f56f1557d,6,main_snapshot_exact_family,flow_burst,peak_guard,09e87a237979d7b9,7a6c26e429481f73,9c77660c388d6fc6,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-aa5d0c9d6721fb48,canonical-aa5d0c9d6721fb48,84,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,807e574e22e9e2a6,1,c9c2aedba4d22cda,1,main_snapshot_exact_family,shadow_momentum,flow,d46c0bb068581528,52f03eac3310998b,9c77660c388d6fc6,,96,96,94,518,518,84,84,0,"{""dispatch"":{""entry_family"":""shadow_momentum"",""entry_gate"":null,""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""shadow_momentum""}}","{""exit_family"":""flow"",""flow_grace_minutes"":10.0,""max_hold_minutes"":240.0,""minimum_buy_ratio"":0.45,""revision_exit_kind"":""l0_loss_deterioration"",""revision_exit_policy"":{""maximum_frame_age_seconds"":30.0,""minimum_bad_frames"":2,""minimum_frame_span_seconds"":5.0,""minimum_hold_seconds"":60.0,""version"":""l0-loss-deterioration/v1""}}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-ac6059d9867697cd,canonical-ac6059d9867697cd,85,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,0d4950a1f1d06ca5,6,98aadae68976e129,6,main_snapshot_exact_family,flow_burst,peak_guard,f6ccfc52d5200c2d,7a6c26e429481f73,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-adc90ff111d03016,canonical-adc90ff111d03016,86,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,adc90ff111d03016,1,21c81286fe376db6,2,main_snapshot_exact_family,flow_burst,fast_escape,09e87a237979d7b9,94124749bcc8193e,9c77660c388d6fc6,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""fast_escape"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.2,""max_hold_minutes"":30.0,""take_profit"":[{""fraction_of_remaining"":1.0,""return"":0.8}],""trailing_activate_return"":0.25,""trailing_drawdown"":0.12}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-addb9efa1916afbf,canonical-addb9efa1916afbf,87,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,673eba098787057e,6,b94bc4c2772fd105,6,main_snapshot_exact_family,flow_burst,balanced_harvest,f6ccfc52d5200c2d,c577ef160c73552d,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""balanced_harvest"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
dex-successor-088-b18c9c129af7fbfc,canonical-b18c9c129af7fbfc,88,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,8283ae3c2496a12e,2,f15e59a90b944dc4,2,main_snapshot_dex_visible,dex_visible_successor,dynamic,26df00dfcbf5322e,dc0610e4b95f3029,0f7e88b93e951ca8,,115,115,115,1242,1242,51,51,0,"{""dispatch"":{""entry_family"":""dex_visible_successor"",""mode"":""dex_visible"",""path"":""main_snapshot_dex_visible""},""fields"":{""entry_family"":""dex_visible_successor"",""entry_filter"":{""min_m5_trades"":3,""min_m5_volume_usd"":200.0},""entry_gate"":""two_way_route"",""entry_match_mode"":""dex_visible""}}","{""emergency_liquidity_usd"":3000.0,""exit_family"":""dynamic"",""exit_mode"":""dynamic"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28,""zero_activity_grace_minutes"":5.0}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
canonical-b1c6865d30e91ddd,canonical-b1c6865d30e91ddd,89,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,7c8fb78641cf1625,2,192027eada7ca8be,2,main_snapshot_exact_family,flow_burst,fast_escape,f6ccfc52d5200c2d,94124749bcc8193e,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""fast_escape"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.2,""max_hold_minutes"":30.0,""take_profit"":[{""fraction_of_remaining"":1.0,""return"":0.8}],""trailing_activate_return"":0.25,""trailing_drawdown"":0.12}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
dex-successor-090-b5ad5642ccff0e2e,canonical-b5ad5642ccff0e2e,90,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,653ff2d2cfeddd98,6,489d09a8088a1c11,6,main_snapshot_exact_family,broad_launch,postbuy_research,7ec9ff783c084d16,af1a5cdd1e35f809,0f7e88b93e951ca8,,61,61,61,1211,1211,81,81,0,"{""dispatch"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family"",""mode"":""exact_entry_family"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""broad_launch"",""entry_filter"":{""min_m5_trades"":3,""min_m5_volume_usd"":200.0},""entry_gate"":""v6_asof_family"",""entry_match_mode"":""exact_entry_family""}}","{""dex_positive_trailing_drawdown"":0.35,""dex_research_delay_minutes"":1.0,""dex_research_min_buy_ratio"":0.55,""dex_research_min_volume_5m_usd"":1000.0,""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""postbuy_research"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
canonical-bcf4041ab4578717,canonical-bcf4041ab4578717,91,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,0d4950a1f1d06ca5,2,9efb8d5bbf9e2bc9,2,main_snapshot_exact_family,flow_burst,peak_guard,f6ccfc52d5200c2d,e1adcd17c6cbfe7e,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
dex-successor-092-bd048c8b412c53b5,canonical-bd048c8b412c53b5,92,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,d1666b424662162a,6,d957e4f228a9cfb0,6,main_snapshot_exact_family,flow_burst,postbuy_research,680e217d5159fac2,af1a5cdd1e35f809,0f7e88b93e951ca8,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""exact_entry_family"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""entry_match_mode"":""exact_entry_family""}}","{""dex_positive_trailing_drawdown"":0.35,""dex_research_delay_minutes"":1.0,""dex_research_min_buy_ratio"":0.55,""dex_research_min_volume_5m_usd"":1000.0,""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""postbuy_research"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
